time,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99,node_100,node_101,node_102,node_103,node_104,node_105,node_106,node_107,node_108,node_109,node_110,node_111,node_112,node_113,node_114,node_115,node_116,node_117,node_118,node_119,node_120
3990,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824,399.824
4000,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.828,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.827,399.828
4010,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.83,399.83,399.83,399.83,399.83,399.83,399.831,399.831,399.831,399.831,399.831,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.831,399.831,399.831,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.831,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.831,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.83,399.831,399.831,399.831,399.83,399.83,399.83,399.83,399.83,399.83,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831,399.831
4020,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.833,399.833,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.833,399.833,399.833,399.833,399.833,399.834,399.834,399.834,399.834,399.834,399.834,399.833,399.833,399.833,399.833,399.833,399.834,399.834,399.834,399.834,399.834,399.834,399.833,399.833,399.833,399.833,399.833,399.834,399.834,399.834,399.834,399.834,399.834,399.833,399.833,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834,399.834
4030,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837,399.837
4040,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84,399.84
4050,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843,399.843
4060,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846,399.846
4070,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849,399.849
4080,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852,399.852
4090,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.854,399.854,399.854,399.854,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.854,399.854,399.854,399.854,399.854,399.854,399.855,399.855,399.855,399.855,399.855,399.854,399.854,399.854,399.854,399.854,399.854,399.855,399.855,399.855,399.855,399.855,399.854,399.854,399.854,399.854,399.854,399.854,399.855,399.855,399.855,399.855,399.855,399.854,399.854,399.854,399.854,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855,399.855
4100,399.857,399.857,399.858,399.858,399.858,399.858,399.858,399.858,399.858,399.858,399.858,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.858,399.858,399.858,399.858,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.858,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.858,399.857,399.857,399.857,399.857,399.857,399.857,399.857,399.858,399.858,399.858,399.858,399.857,399.857,399.858,399.858,399.858,399.858,399.858,399.858,399.858,399.858,399.858
4110,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86,399.86
4120,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863,399.863
4130,399.865,399.865,399.865,399.866,399.866,399.866,399.866,399.866,399.866,399.866,399.866,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.866,399.866,399.866,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.866,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.866,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.865,399.866,399.866,399.866,399.865,399.865,399.865,399.866,399.866,399.866,399.866,399.866,399.866,399.866,399.866
4140,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868,399.868
4150,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.87,399.87,399.87,399.87,399.87,399.871,399.871,399.871,399.871,399.871,399.871,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.871,399.871,399.871,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.871,399.871,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.871,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.871,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.871,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.871,399.871,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.87,399.871,399.871,399.871,399.87,399.87,399.87,399.87,399.87,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871,399.871
4160,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873,399.873
4170,399.875,399.875,399.875,399.875,399.875,399.875,399.876,399.876,399.876,399.876,399.876,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.876,399.876,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.875,399.876,399.876,399.875,399.875,399.875,399.875,399.875,399.875,399.876,399.876,399.876,399.876,399.876
4180,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878,399.878
4190,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88,399.88
